Name;Beinkette;EE-FG (Basis-KS);;;;;
P6RRRPRR12G3P3;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G3P4;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G3P5;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G3P6;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G4P1;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G4P2;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G4P3;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G4P4;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G4P5;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G4P6;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G5P1;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G5P2;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G5P3;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G5P4;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G5P5;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G5P6;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G6P1;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G6P2;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G6P3;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G6P4;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G6P5;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G6P6;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G7P1;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G7P2;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G7P3;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G7P4;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G7P5;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G7P6;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G8P1;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G8P2;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G8P3;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G8P4;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G8P5;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR12G8P6;S6RRRPRR12;1;1;1;1;1;1
P6RRRPRR13G1P1;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G1P2;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G1P3;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G1P4;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G1P5;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G1P6;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G2P1;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G2P2;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G2P3;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G2P4;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G2P5;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G2P6;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G3P1;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G3P2;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G3P3;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G3P4;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G3P5;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G3P6;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G4P1;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G4P2;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G4P3;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G4P4;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G4P5;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G4P6;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G5P1;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G5P2;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G5P3;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G5P4;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G5P5;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G5P6;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G6P1;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G6P2;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G6P3;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G6P4;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G6P5;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G6P6;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G7P1;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G7P2;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G7P3;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G7P4;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G7P5;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G7P6;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G8P1;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G8P2;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G8P3;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G8P4;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G8P5;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR13G8P6;S6RRRPRR13;1;1;1;1;1;1
P6RRRPRR14G1P2;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G1P3;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G1P5;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G1P6;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G2P1;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G2P3;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G2P4;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G2P6;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G3P1;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G3P2;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G3P4;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G3P5;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G4P1;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G4P2;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G4P3;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G4P4;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G4P5;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G4P6;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G5P2;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G5P3;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G5P5;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G5P6;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G6P1;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G6P3;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G6P4;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G6P6;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G7P1;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G7P2;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G7P4;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G7P5;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G8P1;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G8P2;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G8P3;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G8P4;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G8P5;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR14G8P6;S6RRRPRR14;1;1;1;1;1;1
P6RRRPRR15G1P1;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G1P2;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G1P3;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G1P4;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G1P5;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G1P6;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G2P1;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G2P2;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G2P3;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G2P4;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G2P5;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G2P6;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G3P1;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G3P2;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G3P3;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G3P4;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G3P5;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G3P6;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G4P1;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G4P2;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G4P3;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G4P4;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G4P5;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G4P6;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G5P1;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G5P2;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G5P3;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G5P4;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G5P5;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G5P6;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G6P1;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G6P2;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G6P3;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G6P4;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G6P5;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G6P6;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G7P1;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G7P2;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G7P3;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G7P4;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G7P5;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G7P6;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G8P1;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G8P2;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G8P3;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G8P4;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G8P5;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR15G8P6;S6RRRPRR15;1;1;1;1;1;1
P6RRRPRR1G1P1;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G1P2;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G1P3;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G1P4;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G1P5;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G1P6;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G2P1;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G2P3;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G2P4;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G2P6;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G3P1;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G3P2;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G3P4;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G3P5;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G4P1;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G4P2;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G4P3;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G4P4;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G4P5;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G4P6;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G5P1;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G5P2;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G5P3;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G5P4;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G5P5;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G5P6;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G6P1;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G6P3;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G6P4;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G6P6;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G7P1;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G7P2;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G7P4;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G7P5;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G8P1;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G8P2;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G8P3;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G8P4;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G8P5;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR1G8P6;S6RRRPRR1;1;1;1;1;1;1
P6RRRPRR2G1P1;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G1P2;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G1P3;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G1P4;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G1P5;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G1P6;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G2P1;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G2P3;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G2P4;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G2P6;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G3P1;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G3P2;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G3P4;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G3P5;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G4P1;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G4P2;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G4P3;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G4P4;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G4P5;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G4P6;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G5P1;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G5P2;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G5P3;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G5P4;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G5P5;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G5P6;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G6P1;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G6P3;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G6P4;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G6P6;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G7P1;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G7P2;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G7P4;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G7P5;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G8P1;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G8P2;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G8P3;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G8P4;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G8P5;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR2G8P6;S6RRRPRR2;1;1;1;1;1;1
P6RRRPRR4G1P1;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G1P2;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G1P3;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G1P4;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G1P5;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G1P6;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G2P1;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G2P3;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G2P4;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G2P6;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G3P1;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G3P2;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G3P4;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G3P5;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G4P1;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G4P2;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G4P3;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G4P4;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G4P5;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G4P6;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G5P1;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G5P2;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G5P3;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G5P4;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G5P5;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G5P6;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G6P1;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G6P3;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G6P4;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G6P6;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G7P1;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G7P2;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G7P4;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G7P5;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G8P1;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G8P2;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G8P3;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G8P4;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G8P5;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR4G8P6;S6RRRPRR4;1;1;1;1;1;1
P6RRRPRR5G1P1;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G1P2;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G1P3;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G1P4;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G1P5;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G1P6;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G2P1;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G2P3;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G2P4;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G2P6;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G3P1;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G3P2;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G3P4;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G3P5;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G4P1;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G4P2;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G4P3;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G4P4;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G4P5;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G4P6;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G5P1;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G5P2;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G5P3;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G5P4;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G5P5;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G5P6;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G6P1;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G6P3;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G6P4;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G6P6;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G7P1;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G7P2;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G7P4;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G7P5;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G8P1;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G8P2;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G8P3;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G8P4;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G8P5;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR5G8P6;S6RRRPRR5;1;1;1;1;1;1
P6RRRPRR6G1P1;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G1P2;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G1P3;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G1P4;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G1P5;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G1P6;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G2P1;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G2P3;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G2P4;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G2P6;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G3P1;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G3P2;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G3P4;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G3P5;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G4P1;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G4P2;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G4P3;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G4P4;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G4P5;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G4P6;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G5P1;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G5P2;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G5P3;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G5P4;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G5P5;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G5P6;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G6P1;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G6P3;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G6P4;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G6P6;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G7P1;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G7P2;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G7P4;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G7P5;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G8P1;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G8P2;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G8P3;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G8P4;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G8P5;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR6G8P6;S6RRRPRR6;1;1;1;1;1;1
P6RRRPRR7G1P1;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G1P2;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G1P3;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G1P4;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G1P5;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G1P6;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G2P1;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G2P2;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G2P3;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G2P4;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G2P5;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G2P6;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G3P1;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G3P2;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G3P3;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G3P4;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G3P5;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G3P6;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G4P1;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G4P2;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G4P3;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G4P4;S6RRRPRR7;1;1;1;1;1;1
